MANCODIGO,SITP_Count
002546051,64
002580020,46
002580044,50
002580038,47
002580047,50
002428082,35
002581096,25
002553038,71
002517087,71
002595099,7
002520052,38
002430099,61
002432010,59
002549003,60
002437011,58
002549005,62
002436058,60
002426048,18
002440025,59
002440003,45
002554017,68
002420008,37
002433037,61
002420013,35
002545014,52
002580070,47
002595091,7
002426030,18
002423051,59
002431007,41
002565051,32
002520084,63
002570042,38
002440023,46
002440022,43
002441064,42
002441084,38
002558046,65
002558060,66
002558027,63
002558026,65
002553073,69
002432020,48
002450004,68
002461078,58
002539063,68
002564061,47
002513075,79
002418023,64
002427003,70
002438049,57
002540057,83
002434048,58
002418098,56
002569041,35
002517092,71
002573090,50
002439012,45
002437085,55
002515022,65
002450005,65
002449065,25
002449044,28
002449048,25
002449030,45
002449049,25
002449071,23
002569048,30
002437091,62
002430031,57
002430011,54
002437057,58
002430076,56
002430012,56
002430062,54
002431059,40
002521038,69
002546055,71
002430051,55
002431089,33
002420014,35
002439071,50
002440002,46
002440005,45
002530040,45
002441096,44
002447002,33
002560055,81
002423073,57
002461086,60
002449016,50
002445084,40
002418021,70
002449043,29
002513026,64
002435032,42
002456076,66
002456085,66
002558037,67
002554067,60
002434043,60
002436048,57
002554018,77
002554019,81
204304046,7
002513066,62
002534072,28
002513037,67
002584079,17
002540050,81
002502035,69
002415009,57
002565061,20
002432012,46
002513073,72
002415090,46
002557049,40
002415003,53
002415060,46
002422001,60
002565008,27
002433059,53
002559088,66
002439089,49
002546021,82
002530077,59
002440070,46
002440071,46
002440093,43
002440095,43
002440096,44
002440099,43
002428008,56
002517009,52
002435010,45
002580024,44
002580080,45
002580083,45
002580022,47
002565024,33
002565073,31
002435056,39
002565027,29
002530094,60
002438024,43
002514046,39
002521065,66
002544045,54
002570058,40
002435003,42
002437053,53
002595054,7
002580041,50
002580040,48
002580072,33
002580043,50
002580014,41
002580068,45
002565005,29
002557060,52
002456047,42
002456049,52
002560024,71
002433014,59
002568010,50
002521022,78
002558040,65
002414050,56
002560063,80
002568014,51
002565065,24
002426098,17
002521064,68
002414099,50
002504027,81
002553017,67
002553071,69
002438017,35
002435053,40
002435054,39
002435059,44
002435062,42
002569062,28
002540078,73
002578053,34
002516045,50
002554016,78
002436001,37
002534007,44
002534016,45
002552054,52
002502002,56
002434047,58
002532005,54
002517078,69
002568080,49
002414093,51
002561002,50
002584044,13
002435070,43
002429078,69
002414043,47
002552035,60
005650040,87
002429045,55
002568084,39
002545038,53
002437034,53
002514064,37
002502095,62
002552007,48
002414042,49
002568066,41
002517044,70
002426020,14
002559085,64
002546098,85
002532023,52
002532032,65
002584023,38
002584032,29
002534012,34
002584009,34
002559036,59
002423048,50
002517080,66
002433003,62
002515046,58
002436060,56
002504024,75
002504095,78
002578047,31
002561047,54
002561046,53
002561049,53
002438039,56
002502015,65
002504086,69
002595030,7
002415008,58
002595065,7
002419012,78
002444021,53
002444054,50
002540060,82
002560011,74
002437048,54
002420020,41
002420024,45
002436002,40
002518045,51
002545013,57
002559049,54
002442085,28
002424011,57
002441065,40
002540085,74
002580058,45
002435021,41
002513059,62
002433028,61
002553080,75
204131004,1
002587023,65
002587071,68
002418026,71
002418033,63
002418060,62
002418063,62
002418018,63
002580008,38
002521041,63
002552069,67
002539074,73
002552025,66
002553086,64
002521021,60
002445022,33
002437076,55
002424029,67
002560004,74
002584011,22
002439025,43
002439026,43
002433050,55
002553081,73
002560053,79
002433009,58
002433012,65
002559002,61
002561044,59
002447021,45
002426096,18
002424017,53
002449061,23
002431053,41
002442050,38
002557040,41
002502022,73
002423066,55
002449029,41
002449012,40
002521006,60
002515014,63
002534023,39
002513054,53
002443005,65
002443011,69
002443012,69
002443074,73
002516018,32
002532008,59
002436009,43
002504083,70
002521035,60
002521037,68
002521039,75
002449055,29
002438043,52
002517068,65
002426091,20
002518048,50
002513071,77
002521002,50
002514066,55
002513072,76
002545028,54
002456092,52
002449005,32
002438008,36
002513081,70
002514012,36
002561052,47
002521060,61
002521079,65
002521049,66
002580007,38
002424046,65
002523077,53
204104006,1
002569021,35
002455046,70
002460070,47
002417021,68
002513034,61
002574022,72
009226021,24
005626091,51
002569019,34
002521024,76
002521012,66
002534011,38
002540028,71
002434032,57
002552098,59
002517047,65
002444072,46
002595006,7
002565009,25
002565010,25
002540046,82
002573079,49
002595013,7
002565041,38
002514051,37
002545034,54
002460004,47
002565026,30
002429059,50
002549045,57
002561066,42
002435034,39
002516037,49
002546083,59
002587022,64
002455065,61
002587007,64
002584062,34
002584065,28
002584064,26
002560017,73
002560019,71
002560020,79
002584017,33
002584059,29
002584075,26
002579019,43
002581077,21
002520055,34
002440018,45
002573009,54
002523098,55
002554006,65
002437013,54
002554057,69
002435049,41
002429073,57
204304048,5
002549088,60
002435007,46
002523032,59
002502025,76
002502028,73
002502039,77
002521053,66
002434009,59
002549093,65
002460087,53
002568075,32
002504041,71
002449031,46
002570059,42
002559038,65
002552077,47
002442082,27
002552008,44
002460046,52
002460060,50
002531057,59
002544004,53
002544006,50
204304047,5
002595076,7
002515018,60
002428004,55
002581075,26
002517015,58
002517032,65
002530067,61
002540020,80
002581088,24
002598003,19
002552015,61
002443071,62
002540008,74
002581093,28
002533030,50
002441081,39
002441067,41
002445032,29
002435018,40
002440038,46
002591001,25
002440054,44
002440053,45
204104008,1
002418092,58
002414089,53
002581067,22
002561069,57
002539077,73
002428043,42
002581051,18
002581094,30
002534026,44
002581054,20
002581098,22
002561013,40
002540032,71
002418085,52
002569039,35
002502037,74
002446016,36
002554090,61
002595060,7
002449004,35
002561038,62
002438090,53
002534013,42
002449023,39
002578048,31
002433022,60
002420006,37
002420011,39
002433063,55
002570078,38
002546052,66
002553040,74
002437051,59
002544007,51
002544013,54
002544014,54
002504056,53
002544016,55
002557035,32
002433032,60
002554021,85
002437014,58
002445013,39
002544008,51
002432085,42
002502043,81
002435061,45
002570032,31
002540016,88
002570045,35
002442028,43
002554097,68
002441083,38
002441079,39
002437018,59
002444044,52
002579020,48
002449050,23
002449053,27
002438023,43
002584043,14
002456019,73
002521091,68
002521078,68
002433017,58
002412022,49
002545006,50
002428085,31
002570060,45
002449042,32
002569046,30
002432083,39
002418094,65
002583023,41
002583029,36
002580036,45
002595053,7
002414028,50
002513051,69
002427028,73
002532098,64
002517093,69
002546080,62
002561003,50
002431072,22
002438087,47
002438045,47
002438046,48
002438047,52
002438050,50
002438061,53
002540051,77
002514010,37
002514011,34
002574086,68
002426056,17
002574092,75
002513041,68
002587003,67
002521008,77
002504045,58
002553031,71
002517091,65
002440091,46
002569026,25
002438091,89
002562009,25
002595005,7
002562006,27
002584073,35
002584045,30
002584002,28
002584026,34
002450003,69
002435057,39
002427010,66
002431023,35
002552087,62
002540072,87
002539027,60
002513090,89
002431005,39
002456089,57
002580025,44
002539010,81
002539088,67
002559006,63
002436071,58
002540012,73
002559014,61
002433004,62
002433006,57
002595003,7
002445053,51
002540079,72
002539038,66
002520080,32
204104005,1
002442017,30
002432035,41
002428027,35
002564048,56
002583020,41
002570072,43
002532009,61
002534020,43
002440014,53
002440016,45
002585016,21
002517027,60
002573014,61
002440041,43
002440056,42
002440057,42
002440058,42
002440059,42
002553018,72
002423001,46
002445012,42
002540063,83
002531098,58
002591008,7
002595012,7
002540066,80
004563012,49
004563014,47
002534058,28
002565075,31
002521033,56
002445059,48
002412082,40
002513076,79
002578040,34
002445044,43
002436033,61
002562010,26
002562012,26
002445064,41
002533049,34
002584066,29
002584078,22
002584010,34
002584052,29
002434005,60
002573012,51
002573013,48
002581091,26
002532013,68
002587002,65
002431083,33
002412006,50
002513063,65
002595059,7
002552045,54
002420032,47
002420035,52
002513038,66
002435030,41
002545001,52
002523027,58
002523099,55
002439049,44
002534021,41
002534025,41
002438052,43
002444087,42
002438019,41
002545015,55
002531059,56
002539051,74
002531061,60
002531063,52
002531064,59
002531067,59
002531068,57
002531069,58
002531071,62
002531072,60
002569061,27
002545036,52
002440017,43
002440064,50
002440019,43
002561012,42
002539013,70
002440062,45
002569014,29
002568037,23
002441066,40
002441073,46
002553004,66
002539054,68
002553076,71
002554045,87
002560036,68
002517026,61
002417014,68
002418051,60
002449019,27
002578001,42
002415089,47
002504021,81
002431066,37
002428062,47
002428041,41
002533023,63
002581053,18
002581068,29
002438073,34
002579013,57
002428034,35
002428032,37
002428045,41
002417032,64
002417030,65
002553033,72
002552075,62
002428090,36
002585015,22
002585010,13
002585018,33
002427052,60
002417020,79
002417028,66
002427012,67
002518002,51
002517081,62
002517019,69
002449073,24
002515016,66
002517055,73
002426090,20
002435051,41
002515053,62
002514013,39
002514015,38
002514016,44
002514058,41
002514071,38
002565001,16
002569010,35
002428018,53
002435013,45
002544048,55
002568047,36
002437073,54
002564005,63
002564041,59
002553050,72
002437055,55
002446048,48
002429058,51
002554028,84
002427022,69
002521074,72
002436056,64
002552024,60
002552031,61
002553058,64
002546008,73
002530032,63
002549085,69
002436066,60
002426060,17
002540006,84
002460063,55
002448010,53
002448020,60
002448018,60
002417009,69
002460072,43
002460089,56
002448002,53
204104010,1
204104002,1
002583090,56
002564060,48
002583022,46
204128022,43
002415046,47
002415037,51
002415048,49
002564039,39
002438053,53
002420073,33
002560044,72
002559046,65
002531096,55
002540017,85
002595062,7
002426058,27
002583092,43
002544059,58
002561004,51
002461033,58
002565044,38
002557044,45
002423067,52
002433007,58
002584046,13
002433023,63
002433042,63
002587040,66
002439095,54
002523003,61
002585020,35
002427043,65
002568085,35
002440030,44
002564054,46
002412091,55
002580064,48
002517004,52
002517035,66
002426057,21
002523028,58
002523031,59
002523034,61
002587039,66
002587015,67
002587074,69
002587081,60
002569066,33
002520057,35
002520058,35
002520059,35
002517014,57
002564002,45
002438022,41
002438034,44
002547012,50
002515073,49
002565079,36
002581090,22
002439092,71
002523057,61
002578050,25
002437079,58
002583019,38
002417027,68
002415038,49
002428054,51
002433019,53
002448011,52
002561023,40
002561035,65
002561042,65
002533004,49
002552013,51
002587078,81
002414087,58
002568009,51
002441058,53
002446057,52
002540059,82
002533010,48
002517082,66
002565034,29
002431060,38
002584015,16
002415079,51
002552020,56
002428060,58
002438009,56
002544066,50
002450017,68
002433045,56
002428036,34
002417004,67
002417011,71
002569037,39
002417013,68
002428040,40
002428046,34
002428037,32
002428006,51
002428063,53
002418038,62
002417002,67
002554043,84
204104007,1
002547025,50
002559037,62
002437084,60
002515017,66
002502012,66
002502013,65
002523012,54
002523018,64
002523021,52
002545029,50
002420056,33
002547089,57
002504020,73
002445021,33
002517048,67
002517025,68
002547020,51
002516020,41
002516011,33
002516015,41
002433005,61
002517017,56
002561008,44
002533056,45
002442079,27
002595002,5
002552084,49
002565015,26
002435042,48
002552004,48
002552009,46
002552016,63
002428089,33
002428092,42
002420017,37
002554050,65
002595075,7
002504057,46
002554042,86
002558021,61
002558033,63
002514043,38
002420043,33
002431074,23
002441062,47
002441063,45
002441082,37
002441080,40
002456025,65
002415085,46
002415061,48
002415084,47
002521031,61
002521034,64
002420074,31
002445062,42
002460042,56
002437021,58
002448012,54
002568065,41
002435040,46
002540002,74
002432002,56
002585011,19
002585017,31
002553057,66
002502040,80
002502041,84
002502098,79
002502096,82
002446023,48
002429032,58
002429037,59
002429074,60
002438031,53
002544001,57
002544002,55
002544003,52
002570050,41
002514056,38
002516027,47
002502091,69
002502032,71
002539057,67
002565006,29
002521068,62
002523037,61
002448015,63
002426012,22
002426036,18
002414095,47
002428030,35
002540040,82
002553077,71
002431080,29
002515024,64
002517059,71
002569050,31
002433097,76
002517033,61
002446044,46
002553043,67
002569044,35
002553012,62
002516022,46
002435064,43
002557039,43
002423049,54
002442004,23
002428028,39
002581095,33
002581001,32
002517097,72
002515076,50
002569060,27
002560022,69
002433052,55
002433054,53
002433062,52
002433064,55
002433065,53
002547028,56
002530097,65
002418062,62
002521009,79
002539007,76
002440050,45
002440072,45
002552089,60
002569069,31
002547055,54
002561065,59
002561032,64
002549081,57
002565058,28
002568016,50
002552029,68
002434006,59
002533020,56
002568059,30
002560056,75
002414025,61
002433010,57
002433008,60
002559054,56
002448004,48
002553010,67
002433066,68
002448008,52
002448017,58
002448016,61
002448013,58
002420034,47
002461044,56
002437005,60
002449052,25
002579029,54
002523036,57
002523025,49
002523024,48
002426009,18
002523026,51
002426018,15
002546050,61
002438083,56
002416039,93
002428088,32
002427063,65
002584056,33
002565037,33
002569087,40
002438071,35
002438072,32
002437078,54
002557054,43
002580023,46
002449059,23
002438078,34
002438079,34
002438080,35
002438081,32
002434038,53
002418061,58
002553054,68
002595011,7
002595015,7
002414057,51
002579014,57
002441077,42
002569027,25
002441089,36
002441095,45
002565018,30
002540077,87
002439002,48
002439004,46
002439005,46
002439008,48
002439009,46
002439010,48
002439015,46
002442048,31
002595033,7
002445016,38
002514044,37
002434054,55
002553026,71
002426050,25
002428002,51
002582011,37
002445041,35
002429041,56
002573081,55
002521040,78
002439007,50
002521045,58
002437087,55
005616002,49
009136043,7
009254098,56
001422071,61
008535093,78
001320019,51
001315009,55
006104022,55
004544058,54
006104027,60
006104035,49
004643007,21
002418056,60
004543065,71
005102063,43
009111001,35
005669050,14
001318018,36
006316003,26
004580027,69
002107009,55
002540038,81
004406041,66
005622008,84
005622003,78
004637039,58
004637040,57
006206006,39
002565085,31
006206001,53
004104022,35
002105004,51
002562007,28
001420004,45
001420005,42
001414065,54
005101004,57
001308054,73
208108056,17
002621037,41
004551038,48
006308025,30
002599050,20
202601032,17
002644032,17
002445079,22
008535057,80
,0
001307008,51
001203003,35
008526051,37
001328051,26
008526074,38
005406054,41
